v_ego,v_followed,v_oncoming,dist_flw_m,dist_oncom_m,engine_power_kw,weight_kg,road_friction,rel_v_oncoming,rel_v_followed,target
79.42,41.34,79.34,20.66,779.35,338.78,2749.46,0.74,158.76,38.08,1
66.92,72.76,89.57,22.87,1169.6,321.77,2129.74,0.39,156.49,-5.840000000000003,0
111.29,65.44,124.89,36.69,1457.4,347.74,1678.96,0.22,236.18,45.85000000000001,1
53.62,54.16,128.4,44.56,1205.93,230.16,2623.59,1.0,182.02,-0.5399999999999991,0
104.66,81.54,88.92,11.58,1015.32,131.57,1818.49,0.48,193.57999999999998,23.11999999999999,1
65.26,45.38,76.16,29.26,391.04,155.14,2630.65,0.92,141.42000000000002,19.880000000000003,0
107.41,91.05,55.93,15.58,431.98,175.22,2581.1,0.98,163.34,16.36,0
96.7,54.85,121.48,26.64,1274.43,203.2,1563.26,0.53,218.18,41.85,1
128.07,64.54,85.45,15.56,483.59,95.92,2412.78,0.84,213.51999999999998,63.52999999999999,1
74.63,64.5,66.86,21.49,569.07,266.29,2053.77,0.78,141.49,10.129999999999995,0
77.85,71.7,103.13,37.58,870.69,312.87,2040.55,0.59,180.98,6.1499999999999915,0
118.81,106.82,127.11,27.29,557.55,277.03,2985.34,0.64,245.92000000000002,11.990000000000009,0
115.03,59.49,94.37,13.13,368.64,99.06,1375.36,0.52,209.4,55.54,1
81.01,46.39,104.94,26.73,267.78,315.35,2904.27,0.71,185.95,34.620000000000005,0
127.35,69.32,67.25,46.78,947.0,328.22,1328.41,0.47,194.6,58.03,1
90.05,58.76,81.88,10.41,379.05,185.28,2385.07,0.9,171.93,31.29,1
57.87,100.18,51.67,33.84,272.56,94.43,2135.51,0.84,109.53999999999999,-42.31000000000001,0
121.29,88.97,127.52,18.28,562.44,94.11,2036.68,0.97,248.81,32.32000000000001,0
55.9,107.26,91.37,49.15,397.67,277.39,2262.52,0.45,147.27,-51.36000000000001,0
83.93,58.18,84.66,32.4,1243.92,194.61,1730.69,0.33,168.59,25.750000000000007,1
114.48,40.97,112.36,48.12,915.57,347.77,2337.81,0.95,226.84,73.51,1
90.25,97.85,120.8,45.78,747.55,104.04,1871.42,0.8,211.05,-7.599999999999994,0
72.55,88.93,121.19,21.92,1361.22,130.14,2403.0,0.94,193.74,-16.38000000000001,0
125.54,87.12,98.3,39.44,868.51,297.48,1887.9,0.44,223.84,38.42,1
105.49,84.64,61.8,46.25,145.1,164.66,2162.44,0.9,167.29,20.849999999999994,0
78.76,83.99,74.25,15.84,954.9,139.31,1452.45,0.98,153.01,-5.22999999999999,0
83.41,83.77,84.62,36.23,777.59,141.95,1666.22,0.62,168.03,-0.35999999999999943,0
101.67,67.61,118.67,22.91,1182.75,119.3,2726.05,0.59,220.34,34.06,1
121.88,47.33,75.06,14.84,958.89,322.61,2731.43,0.72,196.94,74.55,1
129.29,99.46,74.79,40.29,1072.95,252.51,2647.23,0.59,204.07999999999998,29.83,1
64.83,86.29,113.42,45.05,480.64,186.16,2791.42,0.78,178.25,-21.460000000000008,0
75.53,91.66,80.68,36.16,360.41,144.7,1520.3,0.84,156.21,-16.129999999999995,0
69.35,64.84,121.82,46.61,825.46,239.0,2689.4,0.38,191.17,4.509999999999991,0
99.07,63.47,54.19,31.78,549.89,155.3,2227.82,0.25,153.26,35.599999999999994,1
59.57,71.52,83.51,27.32,482.24,137.14,2950.88,0.74,143.08,-11.949999999999996,0
123.95,87.07,126.77,46.37,1434.61,105.37,2295.3,0.59,250.72,36.88000000000001,1
82.55,51.11,102.06,24.42,1280.82,121.55,1978.71,0.97,184.61,31.439999999999998,1
61.99,105.21,72.98,28.59,687.15,253.11,2567.83,0.62,134.97,-43.21999999999999,0
94.15,80.65,96.85,39.33,505.17,103.03,2160.82,0.66,191.0,13.5,0
100.95,100.69,126.55,31.82,172.87,344.62,2359.22,0.33,227.5,0.2600000000000051,0
95.46,51.3,106.58,33.57,202.71,333.19,2441.27,0.8,202.04,44.16,0
54.11,78.49,116.23,43.21,149.22,304.62,2512.17,0.4,170.34,-24.379999999999995,0
115.77,87.33,92.97,48.01,1049.3,91.89,1535.62,0.39,208.74,28.439999999999998,1
99.56,74.17,55.81,31.15,1398.83,167.98,2814.29,0.89,155.37,25.39,1
129.51,96.01,126.97,19.51,1456.62,115.08,2190.12,0.84,256.48,33.499999999999986,1
62.17,84.15,72.44,45.06,552.85,184.55,2299.5,0.26,134.61,-21.980000000000004,0
55.26,98.36,100.71,16.2,404.48,211.01,2029.17,0.29,155.97,-43.1,0
88.73,104.66,72.73,14.15,1405.4,243.97,2153.88,0.53,161.46,-15.929999999999993,1
74.95,86.42,101.58,16.63,1138.33,115.9,1872.42,0.79,176.53,-11.469999999999999,0
68.08,85.31,118.89,41.26,578.93,201.26,2902.05,0.95,186.97,-17.230000000000004,0
123.67,46.09,108.28,44.41,1008.94,159.94,2330.05,0.45,231.95,77.58,1
53.45,64.92,65.5,11.55,1218.25,298.62,1913.85,0.81,118.95,-11.469999999999999,1
97.49,71.5,87.43,17.09,360.87,249.34,2909.5,0.45,184.92000000000002,25.989999999999995,0
50.35,53.06,52.78,38.63,367.05,202.01,2735.67,0.57,103.13,-2.710000000000001,0
67.77,91.23,55.79,41.6,490.08,193.44,2169.31,0.81,123.56,-23.460000000000008,0
96.64,57.58,101.47,32.34,1286.91,135.85,2116.9,0.56,198.11,39.06,1
97.63,44.79,55.74,30.15,823.31,197.14,2465.65,0.62,153.37,52.839999999999996,1
121.61,66.38,89.14,13.4,411.54,236.82,2283.36,0.41,210.75,55.230000000000004,1
121.53,54.75,123.37,49.48,371.93,87.32,2421.57,0.5,244.9,66.78,0
98.28,91.45,118.89,34.49,1097.15,101.69,1985.93,0.54,217.17000000000002,6.829999999999998,0
91.34,91.26,83.44,13.25,1046.11,97.45,2797.05,0.31,174.78,0.0799999999999983,0
56.83,107.98,83.3,43.92,1420.43,273.53,2619.03,0.54,140.13,-51.150000000000006,0
59.77,41.68,64.54,13.29,1443.62,243.12,2836.98,0.72,124.31,18.090000000000003,1
72.29,71.8,125.69,31.77,452.33,106.25,2422.2,0.42,197.98000000000002,0.4900000000000091,0
54.19,64.67,96.71,17.0,1076.5,304.66,1654.06,0.67,150.89999999999998,-10.480000000000004,0
50.78,44.1,99.8,43.16,429.46,202.54,2380.61,0.59,150.57999999999998,6.68,0
54.62,81.72,67.86,21.41,879.65,147.17,1341.3,0.4,122.47999999999999,-27.1,0
85.26,57.87,56.22,42.24,660.98,145.55,1554.45,0.94,141.48000000000002,27.390000000000008,1
109.68,84.52,125.9,39.43,1486.15,176.44,2348.99,0.81,235.58,25.16000000000001,1
80.1,81.52,55.09,22.93,1072.95,195.48,1626.79,0.9,135.19,-1.4200000000000017,0
51.46,81.67,77.07,17.67,655.25,246.71,2507.29,0.87,128.53,-30.21,0
102.42,95.45,82.8,12.92,246.91,214.35,2708.89,0.81,185.22,6.969999999999999,0
102.1,76.37,79.38,31.01,355.54,305.4,2613.99,0.86,181.48,25.72999999999999,0
122.66,84.12,96.38,31.74,701.37,268.82,2547.35,0.76,219.04,38.53999999999999,1
119.91,51.41,120.6,30.46,1338.26,210.16,2287.73,0.7,240.51,68.5,1
81.27,61.24,81.55,49.63,286.52,224.31,2133.15,0.82,162.82,20.029999999999994,0
97.61,66.23,109.89,29.41,187.43,203.45,2394.84,0.36,207.5,31.379999999999995,0
53.27,86.32,96.53,25.94,880.73,130.42,1774.79,0.82,149.8,-33.04999999999999,0
55.0,49.33,64.84,11.68,1407.82,113.51,1604.22,0.24,119.84,5.670000000000002,1
63.44,87.24,93.38,43.82,141.69,125.26,2962.53,0.99,156.82,-23.799999999999997,0
73.09,107.3,102.95,19.24,311.11,309.4,2765.25,0.61,176.04000000000002,-34.209999999999994,0
72.56,57.04,94.58,46.5,1157.99,138.65,2191.68,0.88,167.14,15.520000000000003,1
127.21,67.52,79.42,43.62,1215.68,262.9,2076.94,0.24,206.63,59.69,1
120.59,59.73,92.39,27.57,144.15,150.8,1907.49,0.72,212.98000000000002,60.86000000000001,0
108.95,56.73,61.85,21.87,1406.93,321.36,2738.55,0.63,170.8,52.220000000000006,1
55.86,95.74,95.56,15.51,723.61,161.99,1835.13,0.8,151.42000000000002,-39.879999999999995,0
114.47,47.88,92.22,17.26,501.17,280.93,2316.06,0.65,206.69,66.59,1
124.1,99.01,56.71,46.89,569.35,299.77,2872.65,0.5,180.81,25.08999999999999,0
62.85,51.25,109.56,18.77,1161.82,83.85,2996.09,0.74,172.41,11.600000000000001,1
67.97,66.67,124.52,26.37,593.47,275.96,2813.01,0.46,192.49,1.2999999999999972,0
68.98,42.44,109.72,11.57,1017.03,179.14,2198.28,0.81,178.7,26.540000000000006,1
67.66,97.4,98.93,41.36,747.55,252.52,1520.24,0.96,166.59,-29.74000000000001,0
73.57,88.42,94.56,46.05,183.97,203.75,2013.89,0.39,168.13,-14.850000000000009,0
68.98,48.23,114.25,23.18,720.02,223.34,1854.45,0.29,183.23000000000002,20.750000000000007,1
129.95,87.28,79.88,16.47,1020.89,136.73,2749.25,0.97,209.82999999999998,42.66999999999999,1
124.56,62.07,111.7,25.04,362.0,152.12,2997.78,0.79,236.26,62.49,0
77.37,51.51,120.5,49.44,518.69,226.46,2491.14,0.52,197.87,25.860000000000007,0
81.09,60.81,82.28,46.9,1433.22,79.64,1439.86,0.55,163.37,20.28,1
83.33,66.31,110.43,26.7,387.13,80.77,2509.11,0.25,193.76,17.019999999999996,0
116.0,79.83,96.82,17.92,1168.73,146.22,2680.58,0.84,212.82,36.17,1
68.49,75.17,111.38,26.92,1157.2,84.15,1308.61,0.63,179.87,-6.680000000000007,0
81.72,74.93,88.13,11.51,658.08,224.94,1356.68,0.97,169.85,6.789999999999992,0
88.76,101.19,93.27,39.66,382.39,276.05,2127.24,0.66,182.03,-12.429999999999993,0
88.15,93.74,123.86,15.64,759.92,223.8,2848.83,0.39,212.01,-5.589999999999989,0
106.67,48.28,111.6,45.55,467.94,343.35,2188.74,0.7,218.26999999999998,58.39,0
114.21,94.85,113.06,27.31,317.56,194.16,2734.28,0.27,227.26999999999998,19.36,0
61.76,108.6,58.31,11.71,871.32,147.52,1616.65,0.91,120.07,-46.839999999999996,1
54.6,98.6,84.89,47.96,1050.65,332.14,1674.55,0.33,139.49,-43.99999999999999,0
96.87,72.15,87.08,35.58,1191.07,163.28,2068.69,0.69,183.95,24.72,1
107.13,73.38,116.64,46.32,857.44,155.72,1832.08,0.87,223.76999999999998,33.75,1
70.54,70.08,99.01,40.57,1305.91,248.78,2560.1,0.26,169.55,0.46000000000000796,0
107.6,85.99,129.14,25.96,1167.25,84.13,2667.73,0.35,236.73999999999998,21.61,1
69.21,62.98,82.82,42.17,469.0,154.43,1616.72,0.21,152.02999999999997,6.229999999999997,0
55.45,101.59,104.25,42.38,219.93,257.55,1646.33,0.92,159.7,-46.14,0
111.79,79.44,85.37,48.18,1305.58,297.4,1385.29,0.74,197.16000000000003,32.35000000000001,1
127.25,59.45,101.14,28.17,1327.59,242.5,2676.28,0.41,228.39,67.8,1
127.0,65.98,87.31,26.2,941.91,270.43,1880.64,0.83,214.31,61.019999999999996,1
106.72,97.99,53.25,20.34,962.11,249.48,2550.28,0.51,159.97,8.730000000000004,0
77.06,68.95,105.35,45.6,1264.15,259.87,1959.3,0.35,182.41,8.11,0
85.23,71.9,108.49,47.13,592.14,97.95,1862.66,0.63,193.72,13.329999999999998,0
91.11,63.7,112.52,23.36,168.86,186.93,2988.11,0.64,203.63,27.409999999999997,0
85.76,95.86,75.33,20.61,197.43,186.37,2670.11,0.38,161.09,-10.099999999999994,0
58.14,78.58,121.48,22.22,724.19,266.09,1508.66,0.25,179.62,-20.439999999999998,0
71.23,68.78,86.99,13.63,779.52,252.22,2686.07,0.84,158.22,2.450000000000003,0
91.47,63.11,96.51,23.78,1070.8,337.75,2339.43,0.94,187.98000000000002,28.36,1
54.02,58.45,102.49,44.79,755.6,227.21,2220.26,0.51,156.51,-4.43,0
53.39,59.69,75.07,29.37,1165.16,316.73,2389.64,0.42,128.45999999999998,-6.299999999999997,0
128.93,63.67,57.56,43.21,1067.29,221.31,2252.01,1.0,186.49,65.26,1
128.85,70.98,64.99,16.76,934.59,213.58,1842.17,0.38,193.83999999999997,57.86999999999999,1
99.46,57.48,115.47,25.46,533.68,202.39,2931.24,0.71,214.93,41.98,1
67.94,88.58,78.06,26.09,1476.5,90.99,2274.63,0.85,146.0,-20.64,1
108.37,68.57,110.76,25.96,978.41,297.06,1959.23,1.0,219.13,39.80000000000001,1
57.49,45.85,65.23,31.28,374.17,348.0,2713.93,0.88,122.72,11.64,0
57.44,57.99,70.85,18.59,358.92,329.32,2308.68,0.55,128.29,-0.5500000000000043,0
121.51,70.1,129.94,17.9,398.69,107.19,2297.5,0.25,251.45,51.41000000000001,0
63.01,83.58,114.61,28.55,1475.48,307.19,2608.76,0.41,177.62,-20.57,0
99.62,72.17,126.41,33.47,920.42,324.62,2888.36,0.5,226.03,27.450000000000003,1
56.01,55.83,116.8,46.39,1389.24,252.03,1935.98,0.68,172.81,0.17999999999999972,0
96.62,75.14,51.95,16.84,1291.8,160.94,2894.15,0.6,148.57,21.480000000000004,1
51.7,54.11,88.97,49.41,825.64,285.22,1839.85,0.26,140.67000000000002,-2.4099999999999966,0
60.75,99.37,74.22,42.0,1110.28,82.84,2493.31,0.49,134.97,-38.620000000000005,0
98.49,96.63,114.4,23.84,696.61,157.5,2937.37,0.59,212.89,1.8599999999999994,0
63.87,56.62,77.65,28.21,200.53,244.5,1892.26,0.58,141.52,7.25,0
109.03,51.43,93.31,25.72,1183.69,330.94,2020.25,0.29,202.34,57.6,1
83.94,87.43,84.43,15.85,121.58,346.88,2428.31,0.28,168.37,-3.490000000000009,0
64.55,79.74,80.72,39.56,642.72,269.8,1921.98,0.69,145.26999999999998,-15.189999999999998,0
60.41,83.2,125.78,19.37,360.26,285.28,1589.36,0.43,186.19,-22.790000000000006,0
119.9,77.68,93.87,33.91,592.67,117.65,2323.08,0.43,213.77,42.22,1
52.45,55.14,92.69,44.35,599.18,180.46,2123.24,0.9,145.14,-2.6899999999999977,0
52.04,72.05,85.99,37.52,144.26,250.62,2008.63,0.53,138.03,-20.009999999999998,0
76.3,100.19,56.93,15.36,1251.39,226.5,2709.42,0.65,133.23,-23.89,1
61.36,52.88,106.96,47.72,1332.82,303.67,2079.96,0.61,168.32,8.479999999999997,0
99.35,52.38,88.64,30.76,844.97,88.85,2553.36,0.45,187.99,46.96999999999999,1
101.24,48.98,55.59,16.06,569.4,291.59,2335.99,0.93,156.82999999999998,52.26,1
121.84,105.69,112.5,32.96,838.52,323.65,2067.48,0.44,234.34,16.150000000000006,0
117.49,68.36,118.63,32.46,1438.72,231.02,1397.91,0.39,236.12,49.129999999999995,1
105.74,70.26,92.4,22.03,903.83,163.6,1670.63,0.8,198.14,35.47999999999999,1
52.12,88.73,93.24,43.42,1235.62,239.36,1545.87,0.79,145.35999999999999,-36.61000000000001,0
60.93,89.23,106.56,32.97,304.24,214.2,2795.91,0.61,167.49,-28.300000000000004,0
56.73,75.22,82.2,27.72,1209.5,218.5,2358.38,0.68,138.93,-18.490000000000002,0
123.75,107.8,89.44,48.02,813.82,279.56,2434.58,0.64,213.19,15.950000000000003,0
92.57,64.59,91.97,36.59,853.09,261.45,2513.8,0.28,184.54,27.97999999999999,1
66.11,73.23,88.49,11.97,1449.8,225.18,1798.8,0.64,154.6,-7.1200000000000045,1
55.43,80.49,80.39,44.99,1409.23,325.12,2275.37,0.55,135.82,-25.059999999999995,0
73.98,61.11,117.62,26.11,288.02,171.61,2564.4,0.97,191.60000000000002,12.870000000000005,0
102.71,78.4,70.57,30.96,492.55,260.31,1455.71,0.98,173.27999999999997,24.309999999999988,0
78.74,50.17,97.1,42.56,988.23,220.55,1787.28,0.9,175.83999999999997,28.569999999999993,1
86.83,91.7,104.18,43.41,315.08,103.38,2207.16,0.48,191.01,-4.8700000000000045,0
91.19,98.74,82.22,30.52,1457.9,207.46,2287.77,0.4,173.41,-7.549999999999997,0
118.46,42.41,73.88,37.74,1242.96,126.71,1554.3,0.82,192.33999999999997,76.05,1
105.79,68.79,94.06,17.08,914.97,209.62,1477.27,0.8,199.85000000000002,37.0,1
52.03,40.58,65.86,47.46,1139.82,259.11,1768.14,0.58,117.89,11.450000000000003,1
108.99,106.74,67.55,23.56,453.97,86.71,2168.58,0.78,176.54,2.25,0
105.11,54.29,54.32,24.98,779.85,213.63,2908.98,0.75,159.43,50.82,1
113.79,47.24,110.31,41.36,1422.07,290.96,1792.1,0.43,224.10000000000002,66.55000000000001,1
108.02,107.06,93.56,42.84,1001.94,338.73,1977.21,0.93,201.57999999999998,0.9599999999999937,0
66.15,109.48,72.37,28.24,1297.58,262.74,2507.18,0.44,138.52,-43.33,1
112.39,67.49,55.8,32.82,1051.31,224.31,2063.52,0.27,168.19,44.900000000000006,1
51.04,77.82,75.6,43.24,1342.21,86.29,1493.39,0.28,126.63999999999999,-26.779999999999994,0
105.41,52.66,94.59,25.77,642.61,302.34,2877.85,0.34,200.0,52.75,1
102.03,43.82,68.72,41.45,1141.41,341.83,2950.75,0.96,170.75,58.21,1
53.01,77.31,125.47,14.86,692.36,180.91,2156.25,0.99,178.48,-24.300000000000004,0
100.1,67.36,80.56,22.29,260.05,182.59,2224.36,0.85,180.66,32.739999999999995,0
89.41,51.71,65.3,20.25,309.54,206.19,1614.74,0.23,154.70999999999998,37.699999999999996,0
119.74,87.06,88.59,48.22,899.98,338.67,1972.52,0.36,208.32999999999998,32.67999999999999,1
129.53,96.62,75.64,47.16,253.8,125.03,2329.95,0.9,205.17000000000002,32.91,0
125.34,107.25,127.45,24.53,1481.53,197.19,2784.68,0.83,252.79000000000002,18.090000000000003,1
71.41,56.48,50.74,16.57,834.59,214.43,1763.33,0.98,122.15,14.93,1
120.19,95.49,117.4,42.43,1187.56,250.08,2232.52,0.52,237.59,24.700000000000003,1
111.92,108.89,87.69,46.06,385.11,251.48,2967.39,0.91,199.61,3.030000000000001,0
79.32,91.96,104.29,43.95,1488.11,253.08,1775.27,0.72,183.61,-12.64,0
105.78,51.18,115.93,15.26,309.97,221.15,2980.09,0.83,221.71,54.6,0
67.01,98.07,62.24,46.22,541.26,251.55,2438.12,0.53,129.25,-31.059999999999988,0
53.16,100.08,91.61,37.45,1368.34,80.26,2815.2,0.5,144.76999999999998,-46.92,0
84.56,44.78,93.7,11.55,344.36,128.01,1860.71,0.3,178.26,39.78,0
123.24,60.81,78.51,14.03,679.99,348.18,2013.15,0.97,201.75,62.42999999999999,1
54.38,97.45,118.76,24.58,697.75,92.84,1681.02,1.0,173.14000000000001,-43.07,0
127.68,97.82,113.41,10.33,1045.5,196.32,2888.57,0.84,241.09,29.860000000000014,1
77.62,94.65,63.89,18.62,852.09,189.28,2562.48,0.61,141.51,-17.03,0
55.85,49.5,60.96,19.0,505.91,198.27,2887.63,0.46,116.81,6.350000000000001,0
98.62,73.5,105.14,24.88,337.78,264.79,1534.52,0.54,203.76,25.120000000000005,0
67.22,71.09,105.05,34.25,487.66,243.3,1568.89,0.93,172.26999999999998,-3.8700000000000045,0
73.56,77.28,87.1,11.69,1035.0,84.13,1592.72,0.83,160.66,-3.719999999999999,1
56.53,68.38,85.42,38.22,1342.62,141.66,2966.78,0.72,141.95,-11.849999999999994,0
67.61,84.36,62.97,28.41,676.74,90.66,2364.82,0.5,130.57999999999998,-16.75,0
68.34,97.47,108.94,31.5,349.58,327.13,1651.55,0.99,177.28,-29.129999999999995,0
51.89,50.07,89.66,22.46,580.82,242.44,2094.87,0.28,141.55,1.8200000000000003,0
51.01,76.03,98.69,21.53,680.76,136.32,1384.74,0.4,149.7,-25.020000000000003,0
114.12,100.62,109.87,35.86,904.66,249.31,2009.93,0.76,223.99,13.5,0
58.33,61.85,121.58,20.16,1330.86,195.1,1420.51,0.38,179.91,-3.520000000000003,0
110.0,48.15,124.52,48.92,675.09,257.09,1397.56,0.22,234.51999999999998,61.85,1
55.67,64.01,52.12,40.45,896.56,135.94,1346.39,0.63,107.78999999999999,-8.340000000000003,0
117.76,58.07,123.28,23.58,1405.43,122.51,1650.44,0.65,241.04000000000002,59.690000000000005,1
106.97,56.07,111.83,10.94,989.03,219.79,2470.62,0.69,218.8,50.9,1
109.03,92.62,65.47,47.69,1206.1,227.18,1822.11,0.62,174.5,16.409999999999997,1
87.93,81.8,86.86,22.42,1210.52,204.15,1953.12,0.24,174.79000000000002,6.13000000000001,0
79.17,107.66,50.3,17.68,156.7,155.28,2861.76,0.73,129.47,-28.489999999999995,0
103.08,42.29,63.36,49.66,900.3,331.82,2921.63,0.86,166.44,60.79,1
103.49,56.59,74.75,42.79,394.59,283.92,1455.64,0.21,178.24,46.89999999999999,0
62.48,98.3,126.99,23.62,1399.16,135.32,1762.77,0.64,189.47,-35.82,0
69.0,52.91,122.07,34.25,767.08,90.6,1826.38,0.64,191.07,16.090000000000003,0
67.26,96.9,52.85,35.19,562.3,342.66,1667.52,0.8,120.11000000000001,-29.64,0
115.16,46.19,127.43,45.05,838.22,303.24,2426.03,0.72,242.59,68.97,1
82.75,108.48,67.23,34.26,263.16,103.81,2395.1,0.24,149.98000000000002,-25.730000000000004,0
69.0,58.28,58.75,19.86,1298.53,83.49,2885.0,0.74,127.75,10.719999999999999,1
86.03,75.74,110.05,30.99,1497.62,149.69,2409.27,0.25,196.07999999999998,10.290000000000006,1
80.84,54.77,86.01,29.83,1107.3,186.7,1804.11,0.31,166.85000000000002,26.07,1
91.51,104.85,93.26,39.67,1462.57,283.97,2029.8,0.93,184.77,-13.33999999999999,0
104.61,72.83,111.02,11.78,353.08,228.73,1936.59,0.94,215.63,31.78,0
73.62,41.73,93.36,20.54,308.73,240.56,2277.42,0.73,166.98000000000002,31.890000000000008,0
106.65,43.63,70.26,33.18,1470.95,130.87,1604.24,0.33,176.91000000000003,63.02,1
125.98,99.32,118.36,21.53,382.03,206.64,1450.0,0.73,244.34,26.66000000000001,0
110.94,79.78,87.49,26.63,406.65,328.52,1416.46,0.94,198.43,31.159999999999997,0
94.22,72.17,77.23,48.4,432.46,80.04,2596.6,0.36,171.45,22.049999999999997,0
86.78,92.65,85.78,40.48,270.88,326.94,1305.75,0.93,172.56,-5.8700000000000045,0
71.85,76.75,62.93,19.86,1171.49,266.6,2234.98,0.25,134.78,-4.900000000000006,1
77.94,75.39,62.47,13.73,729.55,179.14,2253.09,0.35,140.41,2.549999999999997,0
51.89,68.75,96.46,49.06,540.56,276.01,2255.97,0.47,148.35,-16.86,0
99.37,51.89,104.88,30.11,164.19,87.51,1895.54,0.98,204.25,47.480000000000004,0
72.47,85.4,69.07,30.18,1402.79,102.5,2294.81,0.68,141.54,-12.930000000000007,1
64.89,74.15,67.14,44.25,147.87,190.29,1725.23,0.7,132.03,-9.260000000000005,0
90.21,82.54,122.91,14.9,1468.06,245.41,2303.02,0.28,213.12,7.6699999999999875,1
55.52,73.61,114.83,38.73,687.77,127.05,2799.6,0.33,170.35,-18.089999999999996,0
69.79,64.87,121.06,40.98,1109.59,254.83,2820.59,0.23,190.85000000000002,4.920000000000002,0
120.43,56.92,122.12,13.25,1182.79,138.25,1518.27,0.4,242.55,63.510000000000005,1
67.96,75.02,123.46,11.43,835.88,138.23,1952.32,0.94,191.42,-7.060000000000002,0
91.61,96.27,76.73,14.63,781.0,210.06,2799.34,0.65,168.34,-4.659999999999997,0
66.51,97.8,60.33,42.55,945.1,290.58,2717.81,0.59,126.84,-31.289999999999992,0
68.95,60.11,103.1,48.33,598.98,284.87,1501.71,0.64,172.05,8.840000000000003,0
115.17,107.77,67.89,39.93,558.08,290.68,2765.34,0.99,183.06,7.400000000000006,0
89.61,107.95,60.17,22.65,600.8,80.55,2798.8,0.66,149.78,-18.340000000000003,0
127.37,43.94,59.44,24.84,1004.41,121.7,2937.21,0.34,186.81,83.43,1
119.38,94.59,99.43,25.66,1166.76,319.04,2868.88,0.56,218.81,24.789999999999992,1
115.75,81.78,59.18,19.19,564.37,84.62,2331.47,0.84,174.93,33.97,1
89.16,69.93,55.03,29.84,1042.75,133.02,1582.93,0.74,144.19,19.22999999999999,1
55.41,74.29,106.6,11.61,209.02,231.96,1833.29,0.58,162.01,-18.88000000000001,0
125.88,64.21,122.87,18.48,958.3,233.33,2682.02,0.94,248.75,61.67,1
108.47,58.12,116.1,15.98,1020.35,309.78,1553.45,0.77,224.57,50.35,1
65.69,90.43,90.83,38.28,443.32,225.46,2718.81,0.53,156.51999999999998,-24.74000000000001,0
119.48,106.27,124.75,21.11,1319.25,319.75,2077.1,0.32,244.23000000000002,13.210000000000008,1
80.03,104.06,64.5,29.3,559.63,331.19,1690.4,0.71,144.53,-24.03,0
87.11,79.51,69.65,26.63,1343.45,168.19,2531.19,0.32,156.76,7.599999999999994,1
129.31,84.01,81.29,34.94,186.77,261.85,2069.34,0.96,210.60000000000002,45.3,0
93.56,78.74,85.16,40.78,963.4,85.81,2397.68,0.84,178.72,14.820000000000007,0
59.71,43.83,124.47,19.24,1147.35,177.91,1772.53,0.66,184.18,15.880000000000003,1
60.21,54.31,83.44,32.51,427.01,144.27,2360.33,0.27,143.65,5.899999999999999,0
116.45,63.8,57.15,18.6,201.23,80.42,2210.35,0.43,173.6,52.650000000000006,0
126.32,54.74,65.08,17.47,210.16,189.34,2625.86,0.78,191.39999999999998,71.57999999999998,0
106.39,107.23,101.0,31.29,1486.66,274.05,1539.83,0.79,207.39,-0.8400000000000034,0
58.05,87.35,113.61,43.28,1159.24,291.27,1741.8,0.76,171.66,-29.299999999999997,0
92.06,55.59,60.3,10.12,573.87,82.03,2505.26,0.75,152.36,36.47,1
62.86,82.74,54.1,33.32,425.63,99.34,2636.42,0.22,116.96000000000001,-19.879999999999995,0
102.99,73.22,82.86,42.05,826.73,125.51,2211.76,0.25,185.85,29.769999999999996,1
123.21,71.44,115.3,20.9,1079.13,303.65,2839.81,0.74,238.51,51.769999999999996,1
87.0,40.05,114.63,33.81,602.27,242.4,1488.02,0.86,201.63,46.95,1
92.82,63.89,62.66,27.06,210.29,297.23,2938.04,0.82,155.48,28.929999999999993,0
61.91,78.27,89.38,19.2,423.14,85.44,2634.11,0.26,151.29,-16.36,0
88.96,40.75,74.94,12.85,1477.38,233.73,1997.35,0.36,163.89999999999998,48.209999999999994,1
122.75,68.25,62.87,20.27,734.62,251.46,1403.88,1.0,185.62,54.5,1
71.98,43.45,107.65,19.24,878.56,215.17,1615.79,0.77,179.63,28.53,1
57.3,93.36,54.66,33.32,310.63,134.36,2315.58,0.59,111.96,-36.06,0
95.75,73.78,97.86,45.66,1176.92,302.5,1578.3,0.24,193.61,21.97,1
119.59,57.7,88.17,48.28,103.54,177.52,2137.15,0.69,207.76,61.89,0
82.14,106.83,76.4,44.77,1178.04,181.74,2052.31,0.82,158.54000000000002,-24.689999999999998,0
122.0,82.17,68.29,20.79,402.3,261.76,2520.31,0.64,190.29000000000002,39.83,0
118.09,82.39,77.0,19.94,1186.6,129.09,2441.26,0.3,195.09,35.7,1
51.86,53.14,116.21,26.38,1100.56,273.09,2301.25,0.8,168.07,-1.2800000000000011,0
81.95,63.02,76.13,27.76,1152.56,302.4,1627.74,0.8,158.07999999999998,18.93,1
58.96,52.14,100.7,47.92,512.09,158.91,2942.22,0.27,159.66,6.82,0
107.55,107.46,104.52,32.53,1086.75,346.77,1407.28,0.98,212.07,0.09000000000000341,0
66.56,42.76,55.67,32.15,404.15,141.96,2181.28,0.66,122.23,23.800000000000004,0
77.04,52.84,95.01,47.72,1485.81,308.21,1748.99,0.77,172.05,24.200000000000003,1
127.48,51.73,76.88,46.99,203.77,83.62,1852.15,0.88,204.36,75.75,0
